id,paper_id,author_id
18519,6649,9436
18520,6649,9437
18521,6649,575
18522,6650,9438
18523,6650,9439
18524,6650,9440
18525,6650,678
18526,6650,6785
18527,6650,9441
18528,6650,9442
18529,6651,9443
18530,6651,7552
18531,6651,7251
18532,6651,9444
18533,6651,9445
18534,6651,9446
18535,6652,9447
18536,6652,7331
18537,6652,3758
18538,6652,6487
18539,6653,9448
18540,6653,3377
18541,6653,3544
18542,6653,9449
18543,6654,9450
18544,6654,8995
18545,6654,3408
18546,6655,8527
18547,6656,10433
18548,6656,3364
18549,6657,8096
18550,6657,9451
18551,6657,8532
18552,6657,9452
18553,6657,4274
18554,6657,6308
18555,6658,9453
18556,6658,6686
18557,6659,8520
18558,6659,9454
18559,6659,7447
18560,6660,8945
18561,6660,9455
18562,6660,4037
18563,6660,7509
18564,6661,9456
18565,6661,9457
18566,6661,9458
18567,6661,9459
18568,6661,9460
18569,6662,8643
18570,6662,9004
18571,6663,9461
18572,6663,4892
18573,6664,9462
18574,6664,8367
18575,6664,9463
18576,6665,4889
18577,6666,9464
18578,6666,4754
18579,6666,7251
18580,6667,8836
18581,6667,9065
18582,6667,3555
18583,6667,1901
18584,6668,9465
18585,6668,9466
18586,6668,9467
18587,6668,5305
18588,6668,4035
18589,6668,1472
18590,6669,9468
18591,6669,6344
18592,6670,4128
18593,6670,7328
18594,6671,8275
18595,6671,2336
18596,6672,7201
18597,6672,9469
18598,6672,9470
18599,6673,9471
18600,6673,8872
18601,6673,9472
18602,6674,9473
18603,6674,9474
18604,6674,5260
18605,6675,6394
18606,6675,5489
18607,6675,5487
18608,6675,10478
18609,6675,6485
18610,6676,9475
18611,6676,9476
18612,6676,9477
18613,6676,9478
18614,6676,9131
18615,6677,9479
18616,6677,9480
18617,6678,9481
18618,6678,9482
18619,6678,9483
18620,6678,9484
18621,6679,9485
18622,6679,9486
18623,6679,9487
18624,6679,7651
18625,6680,7275
18626,6680,8552
18627,6680,8551
18628,6681,9488
18629,6681,9489
18630,6682,9490
18631,6682,9493
18632,6682,9492
18633,6682,9491
18634,6683,9081
18635,6683,8169
18636,6684,9494
18637,6684,9495
18638,6684,9496
18639,6685,9497
18640,6685,9498
18641,6685,9499
18642,6685,937
18643,6686,9500
18644,6686,8995
18645,6686,3408
18646,6687,8950
18647,6687,4557
18648,6688,9501
18649,6688,5436
18650,6688,9502
18651,6688,9503
18652,6688,9504
18653,6688,6439
18654,6689,9505
18655,6689,8558
18656,6689,8560
18657,6689,10477
18658,6689,9506
18659,6690,9507
18660,6690,9508
18661,6690,9509
18662,6690,9510
18663,6691,6604
18664,6691,4831
18665,6692,8927
18666,6692,8926
18667,6692,9511
18668,6692,3758
18669,6693,9512
18670,6693,9513
18671,6693,3304
18672,6694,9514
18673,6694,5546
18674,6695,9515
18675,6695,2572
18676,6695,3559
18677,6695,6736
18678,6696,9516
18679,6696,9517
18680,6696,9518
18681,6696,9519
18682,6697,9520
18683,6697,6342
18684,6698,9521
18685,6698,8336
18686,6698,8335
18687,6698,1141
18688,6699,6377
18689,6699,9522
18690,6699,9523
18691,6700,9524
18692,6700,9525
18693,6700,9526
18694,6700,9527
18695,6700,5663
18696,6700,1282
18697,6701,9528
18698,6701,9529
18699,6701,1167
18700,6702,6707
18701,6702,3758
18702,6703,9530
18703,6703,9531
18704,6703,4767
18705,6704,4951
18706,6704,10476
18707,6705,9532
18708,6705,6685
18709,6705,9533
18710,6706,8628
18711,6706,7424
18712,6707,8945
18713,6707,5251
18714,6707,4783
18715,6707,6338
18716,6707,4037
18717,6707,7509
18718,6708,9534
18719,6708,9535
18720,6708,8452
18721,6708,9536
18722,6708,8330
18723,6708,9537
18724,6708,9538
18725,6708,9539
18726,6708,4286
18727,6708,9540
18728,6709,8999
18729,6709,9107
18730,6709,9541
18731,6709,9542
18732,6709,9543
18733,6709,3959
18734,6709,2686
18735,6709,6605
18736,6710,9544
18737,6710,9545
18738,6710,5225
18739,6710,4730
18740,6711,8776
18741,6711,9546
18742,6711,6335
18743,6711,7124
18744,6712,9546
18745,6712,7124
18746,6713,9547
18747,6713,3437
18748,6713,3438
18749,6714,9548
18750,6714,9549
18751,6714,9486
18752,6714,9550
18753,6714,9551
18754,6714,9552
18755,6714,5070
18756,6715,7936
18757,6715,9553
18758,6715,10475
18759,6716,9554
18760,6716,4262
18761,6717,9555
18762,6717,9556
18763,6717,9557
18764,6717,9558
18765,6717,2540
18766,6717,3782
18767,6717,9559
18768,6717,9560
18769,6718,8820
18770,6718,9561
18771,6719,9562
18772,6719,2813
18773,6720,9563
18774,6720,5034
18775,6720,4490
18776,6721,9354
18777,6721,9355
18778,6721,9356
18779,6721,6616
18780,6722,7163
18781,6722,8154
18782,6722,9049
18783,6722,3964
18784,6723,9564
18785,6723,9565
18786,6723,1037
18787,6723,9566
18788,6723,5207
18789,6724,9567
18790,6724,4518
18791,6724,2736
18792,6725,6350
18793,6725,9568
18794,6726,9010
18795,6726,9569
18796,6726,5298
18797,6726,5489
18798,6727,9570
18799,6727,9571
18800,6727,9572
18801,6727,8096
18802,6727,6308
18803,6727,4274
18804,6728,9573
18805,6728,9574
18806,6728,7281
18807,6728,9575
18808,6728,9576
18809,6728,6294
18810,6729,6426
18811,6729,9577
18812,6730,7662
18813,6730,9578
18814,6730,7988
18815,6731,9579
18816,6731,9580
18817,6731,9351
18818,6732,9581
18819,6732,9582
18820,6732,9583
18821,6732,9584
18822,6733,9585
18823,6733,7443
18824,6733,5539
18825,6734,9586
18826,6734,2173
18827,6735,9587
18828,6735,7351
18829,6736,9588
18830,6736,7481
18831,6737,7593
18832,6737,9589
18833,6737,9590
18834,6738,9591
18835,6738,9592
18836,6738,9593
18837,6738,4686
18838,6738,3124
18839,6739,8271
18840,6739,9594
18841,6739,9595
18842,6740,9596
18843,6740,6394
18844,6740,6485
18845,6741,9597
18846,6741,9598
18847,6741,9599
18848,6742,9600
18849,6742,9601
18850,6742,9602
18851,6742,9603
18852,6743,9397
18853,6743,9336
18854,6743,9338
18855,6743,7934
18856,6743,4609
18857,6744,9041
18858,6744,9604
18859,6744,9605
18860,6744,8578
18861,6745,9606
18862,6745,9607
18863,6745,5326
18864,6745,4219
18865,6746,9608
18866,6746,9609
18867,6747,8593
18868,6748,9610
18869,6748,2308
18870,6749,9164
18871,6749,9611
18872,6749,4366
18873,6749,9165
18874,6749,9166
18875,6749,9167
18876,6749,9168
18877,6750,9612
18878,6750,9614
18879,6750,9615
18880,6750,9613
18881,6750,1946
18882,6750,9470
18883,6751,6464
18884,6751,9616
18885,6751,7128
18886,6752,9618
18887,6752,9617
18888,6752,6498
18889,6752,7988
18890,6753,9619
18891,6753,9620
18892,6753,5235
18893,6753,3242
18894,6754,9621
18895,6754,9622
18896,6754,5024
18897,6755,6644
18898,6755,4663
18899,6755,9623
18900,6756,7451
18901,6757,8558
18902,6757,10474
18903,6757,8560
18904,6757,9506
18905,6758,9624
18906,6758,9625
18907,6759,7331
18908,6760,9626
18909,6760,3911
18910,6761,9627
18911,6761,8239
18912,6761,8241
18913,6761,9628
18914,6762,8060
18915,6762,8543
18916,6762,2173
18917,6762,3161
18918,6763,2976
18919,6763,9629
18920,6763,9630
18921,6763,1278
18922,6763,9142
18923,6763,9143
18924,6764,10473
18925,6764,9632
18926,6765,9633
18927,6765,4971
18928,6765,7515
18929,6765,1885
18930,6766,9634
18931,6766,9635
18932,6766,9636
18933,6766,4356
18934,6767,8218
18935,6767,8219
18936,6768,8258
18937,6768,9637
18938,6768,9638
18939,6768,3472
18940,6768,7125
18941,6769,5033
18942,6769,1753
18943,6770,9639
18944,6770,7178
18945,6770,6992
18946,6771,9640
18947,6771,9641
18948,6771,1047
18949,6771,9642
18950,6771,9643
18951,6771,9644
18952,6771,9645
18953,6771,10484
18954,6771,9646
18955,6771,9647
18956,6771,9648
18957,6771,9649
18958,6771,9650
18959,6771,9651
18960,6772,9652
18961,6773,8158
18962,6773,9653
18963,6773,6653
18964,6774,9654
18965,6774,9655
18966,6774,3552
18967,6775,9116
18968,6775,9658
18969,6775,9656
18970,6775,9657
18971,6775,3844
18972,6775,4224
18973,6775,6704
18974,6776,9659
18975,6777,9660
18976,6777,9661
18977,6777,9662
18978,6778,6502
18979,6778,9663
18980,6778,6765
18981,6779,9664
18982,6779,5155
18983,6779,4874
18984,6780,7588
18985,6780,7589
18986,6781,9666
18987,6781,9667
18988,6781,9668
18989,6782,7427
18990,6782,8508
18991,6783,8485
18992,6783,8486
18993,6783,5520
18994,6783,9669
18995,6784,9670
18996,6784,4618
18997,6784,7706
18998,6785,8665
18999,6785,8666
19000,6786,9671
19001,6786,8829
19002,6786,5500
19003,6787,9672
19004,6787,9673
19005,6787,9674
19006,6787,5464
19007,6787,9411
19008,6788,9675
19009,6789,9210
19010,6789,9676
19011,6789,5348
19012,6790,1819
19013,6791,9677
19014,6791,9678
19015,6792,9679
19016,6792,9680
19017,6792,9681
19018,6793,8100
19019,6793,1370
19020,6794,8528
19021,6794,6400
19022,6794,3011
19023,6794,2047
19024,6795,9682
19025,6795,6348
19026,6796,9683
19027,6797,9684
19028,6797,8285
19029,6797,5155
19030,6797,969
19031,6798,9685
19032,6798,9064
19033,6798,9095
19034,6798,9686
19035,6798,9687
19036,6799,9688
19037,6799,6617
19038,6800,9689
19039,6800,6757
19040,6800,3736
19041,6801,8769
19042,6801,8771
19043,6802,1103
19044,6803,9690
19045,6803,9015
19046,6803,9691
19047,6803,9692
19048,6803,4400
19049,6804,9693
19050,6804,9694
19051,6805,2976
19052,6805,8017
19053,6805,9695
19054,6805,5609
19055,6805,9696
19056,6805,347
19057,6805,6789
19058,6805,9697
19059,6805,9698
19060,6806,8349
19061,6806,3906
19062,6806,10472
19063,6806,4671
19064,6807,9699
19065,6807,7640
19066,6807,7150
19067,6807,9700
19068,6807,4280
19069,6807,8976
19070,6808,8433
19071,6808,2743
19072,6809,8823
19073,6809,2850
19074,6810,9701
19075,6810,9702
19076,6811,4652
19077,6811,9703
19078,6812,9704
19079,6812,4905
19080,6813,9705
19081,6813,9706
19082,6813,9707
19083,6813,7882
19084,6814,9708
19085,6814,7414
19086,6815,9709
19087,6815,9710
19088,6815,8899
19089,6815,2899
19090,6815,7509
19091,6816,9711
19092,6816,7880
19093,6816,4509
19094,6816,6301
19095,6817,8585
19096,6817,8595
19097,6818,9712
19098,6818,9713
19099,6819,9714
19100,6819,4567
19101,6819,1885
19102,6820,9715
19103,6820,6522
19104,6820,4509
19105,6821,2732
19106,6821,9716
19107,6822,9704
19108,6822,9717
19109,6822,4905
19110,6823,9719
19111,6823,9718
19112,6823,9720
19113,6823,8027
19114,6824,9721
19115,6824,4822
19116,6824,9722
19117,6825,9723
19118,6825,9724
19119,6826,9064
19120,6826,8638
19121,6826,1648
19122,6828,8516
19123,6828,9725
19124,6828,3050
19125,6829,9726
19126,6829,9727
19127,6829,9728
19128,6829,6338
19129,6830,9729
19130,6830,9730
19131,6830,9731
19132,6831,6504
19133,6831,9732
19134,6831,3001
19135,6831,4023
19136,6832,9733
19137,6832,9169
19138,6832,9734
19139,6832,9735
19140,6832,8236
19141,6832,2391
19142,6832,6479
19143,6833,205
19144,6833,7632
19145,6833,7633
19146,6833,9736
19147,6834,9737
19148,6834,6338
19149,6834,8329
19150,6835,5487
19151,6835,6366
19152,6835,9738
19153,6835,6394
19154,6835,7191
19155,6836,5473
19156,6837,9739
19157,6837,9300
19158,6837,9740
19159,6837,4037
19160,6837,3968
19161,6838,9741
19162,6838,7706
19163,6839,9742
19164,6839,1885
19165,6839,9743
19166,6839,5547
19167,6839,6477
19168,6840,9744
19169,6840,9745
19170,6840,6994
19171,6841,5201
19172,6841,8003
19173,6842,2786
19174,6842,9746
19175,6842,9747
19176,6842,6456
19177,6843,9748
19178,6843,5197
19179,6843,6649
19180,6844,9749
19181,6844,9750
19182,6844,9751
19183,6845,5586
19184,6845,9752
19185,6846,9753
19186,6846,3246
19187,6847,9754
19188,6847,9755
19189,6847,5442
19190,6848,3910
19191,6848,9756
19192,6848,3908
19193,6848,9757
19194,6849,9758
19195,6849,9759
19196,6849,9760
19197,6849,6472
19198,6850,5306
19199,6850,9761
19200,6850,8384
19201,6850,8386
19202,6850,8617
19203,6851,9762
19204,6851,9763
19205,6851,4516
19206,6852,8829
19207,6852,5500
19208,6852,2636
19209,6853,8877
19210,6853,2608
19211,6853,9764
19212,6854,9765
19213,6854,9766
19214,6854,9767
19215,6854,1019
19216,6855,8252
19217,6855,8254
19218,6855,5609
19219,6856,9768
19220,6856,2595
19221,6856,6302
19222,6856,9769
19223,6856,7915
19224,6857,8301
19225,6857,9770
19226,6858,9771
19227,6858,9772
19228,6858,9773
19229,6858,3773
19230,6859,9774
19231,6859,9775
19232,6859,7196
19233,6859,9776
19234,6859,8092
19235,6860,9265
19236,6860,9264
19237,6860,9777
19238,6860,3853
19239,6861,9778
19240,6861,9779
19241,6861,7249
19242,6861,9780
19243,6861,9781
19244,6862,9454
19245,6862,3378
19246,6863,9782
19247,6864,8119
19248,6865,6556
19249,6865,9783
19250,6865,3682
19251,6866,9784
19252,6866,7944
19253,6866,8064
19254,6866,9785
19255,6866,6452
19256,6867,9786
19257,6867,9084
19258,6867,9787
19259,6867,9788
19260,6867,1901
19261,6867,5638
19262,6868,9789
19263,6868,9000
19264,6868,9790
19265,6868,9792
19266,6868,9791
19267,6868,8999
19268,6868,8261
19269,6868,9793
19270,6868,2686
19271,6869,9794
19272,6869,9525
19273,6869,9524
19274,6869,1282
19275,6869,2468
19276,6870,9795
19277,6870,5636
19278,6870,9796
19279,6870,1904
19280,6871,9797
19281,6871,9798
19282,6871,9799
19283,6871,4905
19284,6872,9800
19285,6872,9801
19286,6872,9802
19287,6872,9803
19288,6872,8117
19289,6873,9804
19290,6873,9805
19291,6874,4524
19292,6874,9806
19293,6875,9807
19294,6875,1253
19295,6876,7218
19296,6876,5303
19297,6877,7646
19298,6877,6617
19299,6877,5588
19300,6878,9599
19301,6878,9808
19302,6880,9810
19303,6880,7141
19304,6880,9811
19305,6881,8035
19306,6881,8037
19307,6881,6409
19308,6882,9812
19309,6882,9153
19310,6882,9813
19311,6882,9155
19312,6883,9814
19313,6883,9429
19314,6883,9815
19315,6884,9816
19316,6884,6700
19317,6885,9817
19318,6885,5131
19319,6886,9818
19320,6887,9819
19321,6887,9820
19322,6887,8703
19323,6888,8947
19324,6888,7152
19325,6888,7412
19326,6888,7413
19327,6888,8948
19328,6889,9821
19329,6889,10466
19330,6889,10467
19331,6889,10468
19332,6889,10469
19333,6889,7991
19334,6889,10470
19335,6889,10471
19336,6890,8456
19337,6890,3453
19338,6891,9822
19339,6891,9823
19340,6891,8474
19341,6891,8954
19342,6891,4237
19343,6892,9824
19344,6892,9825
19345,6892,9826
19346,6892,9827
19347,6893,9828
19348,6893,6305
19349,6894,9829
19350,6894,9830
19351,6894,9831
19352,6894,6824
19353,6895,6418
19354,6895,2628
19355,6895,7335
19356,6895,9832
19357,6896,6448
19358,6896,6348
19359,6896,5220
19360,6897,8859
19361,6897,3387
19362,6897,8860
19363,6898,9833
19364,6898,9834
19365,6898,9835
19366,6899,9271
19367,6899,3670
19368,6899,9836
19369,6900,9837
19370,6900,1989
19371,6900,2093
19372,6901,7428
19373,6901,1253
19374,6902,8391
19375,6902,9838
19376,6903,9569
19377,6903,5489
19378,6904,5417
19379,6905,7364
19380,6905,3294
19381,6906,9837
19382,6906,9839
19383,6906,8913
19384,6906,8289
19385,6906,2093
19386,6907,8968
19387,6907,8967
19388,6907,10465
19389,6907,8969
19390,6907,4262
19391,6907,9840
19392,6907,8970
19393,6907,6704
19394,6908,9842
19395,6908,9841
19396,6908,8344
19397,6908,9844
19398,6908,9843
19399,6909,9845
19400,6909,6757
19401,6909,3735
19402,6909,6649
19403,6910,9846
19404,6910,10464
19405,6910,5116
19406,6910,8421
19407,6911,9847
19408,6911,9848
19409,6911,2175
19410,6911,3574
19411,6911,9849
19412,6912,9850
19413,6912,9851
19414,6912,5418
19415,6913,5311
19416,6913,5312
19417,6913,5313
19418,6914,6400
19419,6914,3011
19420,6915,9852
19421,6915,9853
19422,6915,9854
19423,6915,9855
19424,6915,9856
19425,6915,2812
19426,6916,9201
19427,6916,9857
19428,6916,9858
19429,6916,9859
19430,6916,7222
19431,6917,9860
19432,6917,7318
19433,6917,8543
19434,6917,9861
19435,6917,3161
19436,6917,2173
19437,6918,9862
19438,6918,1265
19439,6919,9863
19440,6920,9010
19441,6920,5298
19442,6920,5489
19443,6921,9864
19444,6921,9865
19445,6921,2187
19446,6922,7448
19447,6922,9866
19448,6922,7449
19449,6923,9867
19450,6923,9868
19451,6923,9869
19452,6923,9870
19453,6923,7542
19454,6924,8393
19455,6924,9871
19456,6924,8394
19457,6925,9872
19458,6925,8424
19459,6926,9873
19460,6926,8607
19461,6927,8607
19462,6927,9873
19463,6927,9874
19464,6927,1174
19465,6928,9875
19466,6928,9876
19467,6928,9881
19468,6928,9882
19469,6928,9880
19470,6928,9879
19471,6928,9877
19472,6928,9878
19473,6929,9883
19474,6929,1591
19475,6930,9884
19476,6930,893
19477,6931,9885
19478,6931,9886
19479,6931,7658
19480,6931,7509
19481,6931,2816
19482,6931,6548
19483,6932,9887
19484,6932,9888
19485,6932,9889
19486,6932,10462
19487,6932,8330
19488,6932,9890
19489,6933,9891
19490,6933,9892
19491,6933,9893
19492,6933,9894
19493,6933,9895
19494,6933,9896
19495,6933,9897
19496,6933,9898
19497,6933,3855
19498,6934,9344
19499,6934,9351
19500,6935,9899
19501,6935,9900
19502,6936,9901
19503,6936,9903
19504,6936,1901
19505,6936,10461
19506,6936,9902
19507,6936,5423
19508,6937,9904
19509,6937,7668
19510,6937,6450
19511,6937,9905
19512,6938,9786
19513,6938,9788
19514,6938,6661
19515,6939,4344
19516,6939,8932
19517,6939,2410
19518,6940,7171
19519,6940,9906
19520,6940,6290
19521,6940,9907
19522,6940,9908
19523,6940,6293
19524,6940,4482
19525,6941,7132
19526,6941,12415
19527,6941,9909
19528,6941,5713
19529,6942,9910
19530,6942,7866
19531,6942,9911
19532,6942,2385
19533,6943,7966
19534,6943,9912
19535,6943,3559
19536,6944,9913
19537,6944,9914
19538,6944,9915
19539,6944,9916
19540,6945,8029
19541,6946,9182
19542,6946,8341
19543,6946,2095
19544,6947,8149
19545,6947,9917
19546,6947,8150
19547,6947,9661
19548,6947,6485
19549,6948,9918
19550,6948,9919
19551,6948,9879
19552,6949,7645
19553,6949,9920
19554,6949,9921
19555,6950,9922
19556,6950,6757
19557,6950,3736
19558,6951,8454
19559,6951,9923
19560,6951,4136
19561,6951,1474
19562,6952,9129
19563,6952,3862
19564,6952,6457
19565,6953,9924
19566,6953,4733
19567,6954,8052
19568,6954,5059
19569,6954,3606
19570,6954,9186
19571,6954,2139
19572,6954,9925
19573,6954,9926
19574,6955,9927
19575,6955,5026
19576,6955,9928
19577,6955,9929
19578,6955,9930
19579,6955,1666
19580,6956,6993
19581,6956,7432
19582,6957,9931
19583,6957,9411
19584,6957,2977
19585,6958,9619
19586,6958,9932
19587,6958,9933
19588,6958,9934
19589,6958,9935
19590,6958,9936
19591,6958,9937
19592,6958,9620
19593,6958,5235
19594,6959,9938
19595,6959,9939
19596,6959,9940
19597,6959,9941
19598,6959,9942
19599,6959,9943
19600,6959,9944
19601,6959,9945
19602,6959,2909
19603,6960,9946
19604,6960,8463
19605,6960,5535
19606,6961,8326
19607,6961,5671
19608,6961,9947
19609,6961,3862
19610,6962,9948
19611,6962,9949
19612,6962,7598
19613,6962,2726
19614,6963,8843
19615,6963,8844
19616,6963,7975
19617,6963,4111
19618,6964,9950
19619,6964,3436
19620,6964,9951
19621,6965,9952
19622,6965,9953
19623,6965,9954
19624,6966,9955
19625,6966,9956
19626,6966,9957
19627,6967,9958
19628,6967,9959
19629,6967,8069
19630,6968,9960
19631,6968,2150
19632,6969,9961
19633,6969,5650
19634,6970,9962
19635,6970,4262
19636,6970,9963
19637,6970,9964
19638,6971,9965
19639,6971,9966
19640,6971,5196
19641,6972,9967
19642,6972,9968
19643,6973,8032
19644,6973,8033
19645,6974,8332
19646,6974,8124
19647,6974,7449
19648,6974,1020
19649,6974,1472
19650,6974,4516
19651,6975,9969
19652,6975,9970
19653,6975,121
19654,6976,9971
19655,6976,9972
19656,6976,9973
19657,6977,8877
19658,6977,9974
19659,6977,2608
19660,6978,6400
19661,6978,9975
19662,6978,3011
19663,6979,9977
19664,6979,9976
19665,6979,9217
19666,6979,10459
19667,6979,10460
19668,6979,3840
19669,6979,6314
19670,6980,9978
19671,6980,3309
19672,6980,6448
19673,6980,1265
19674,6981,9979
19675,6981,2595
19676,6981,6768
19677,6981,7298
19678,6982,9980
19679,6982,9981
19680,6982,5201
19681,6983,9982
19682,6983,9983
19683,6983,9984
19684,6983,4733
19685,6984,9985
19686,6984,9986
19687,6984,9786
19688,6984,9987
19689,6984,6604
19690,6984,5638
19691,6984,3161
19692,6985,9988
19693,6985,8795
19694,6985,9989
19695,6985,9990
19696,6985,3673
19697,6985,9991
19698,6986,9460
19699,6986,7473
19700,6986,7286
19701,6987,8776
19702,6987,6335
19703,6987,7124
19704,6988,9992
19705,6988,8840
19706,6988,9994
19707,6988,9993
19708,6988,9738
19709,6989,9995
19710,6989,6582
19711,6989,9996
19712,6989,9997
19713,6989,7908
19714,6989,9998
19715,6989,10346
19716,6989,2160
19717,6989,9999
19718,6989,2391
19719,6990,5165
19720,6991,10000
19721,6991,9907
19722,6991,6288
19723,6991,3516
19724,6991,4482
19725,6991,6294
19726,6992,10001
19727,6992,10002
19728,6993,10003
19729,6993,7413
19730,6993,10004
19731,6993,6295
19732,6994,9700
19733,6994,10005
19734,6994,6446
19735,6994,8825
19736,6994,8976
19737,6994,7150
19738,6994,4280
19739,6995,8389
19740,6995,10006
19741,6995,9869
19742,6995,3670
19743,6996,10007
19744,6996,5463
19745,6996,6522
19746,6997,10008
19747,6997,10458
19748,6997,6461
19749,6997,3841
19750,6998,8828
19751,6998,10014
19752,6998,10015
19753,6998,10010
19754,6998,10013
19755,6998,10012
19756,6998,10011
19757,6999,10016
19758,6999,10017
19759,6999,3665
19760,7000,5077
19761,7000,7174
19762,7000,1278
19763,7001,4608
19764,7001,9397
19765,7001,10457
19766,7001,4609
19767,7002,10018
19768,7002,8204
19769,7002,2383
19770,7003,6459
19771,7003,10019
19772,7003,10020
19773,7003,5014
19774,7003,3537
19775,7004,10021
19776,7004,6609
19777,7004,6607
19778,7004,10022
19779,7004,10023
19780,7005,8612
19781,7005,10024
19782,7005,10025
19783,7005,7916
19784,7005,4452
19785,7005,3001
19786,7006,5098
19787,7006,4876
19788,7006,7143
19789,7007,4270
19790,7007,9928
19791,7007,8712
19792,7007,10026
19793,7007,10027
19794,7007,10028
19795,7007,4280
19796,7007,1666
19797,7008,10029
19798,7008,10030
19799,7008,10031
19800,7008,10032
19801,7009,9949
19802,7009,2726
19803,7010,10033
19804,7010,10034
19805,7010,6780
19806,7011,10035
19807,7011,7916
19808,7011,4452
19809,7011,7917
19810,7011,6591
19811,7011,3001
19812,7012,10036
19813,7012,8714
19814,7012,10037
19815,7012,10038
19816,7012,10039
19817,7012,9172
19818,7013,10040
19819,7013,10041
19820,7013,7651
19821,7014,10042
19822,7014,10043
19823,7015,10044
19824,7015,2350
19825,7015,8184
19826,7015,4463
19827,7015,7405
19828,7016,10045
19829,7016,9104
19830,7016,3776
19831,7017,10046
19832,7017,10047
19833,7017,10048
19834,7017,10049
19835,7017,3690
19836,7017,10050
19837,7018,10051
19838,7018,8252
19839,7018,8011
19840,7019,10052
19841,7019,4845
19842,7019,10053
19843,7020,10035
19844,7020,10054
19845,7020,4452
19846,7020,10055
19847,7020,7916
19848,7020,7917
19849,7020,3001
19850,7021,5041
19851,7021,10056
19852,7021,5255
19853,7021,7511
19854,7022,6652
19855,7022,8158
19856,7023,10057
19857,7023,10058
19858,7023,859
19859,7023,10059
19860,7024,9186
19861,7024,10060
19862,7024,8616
19863,7024,10061
19864,7025,10062
19865,7025,7139
19866,7025,7651
19867,7026,8537
19868,7026,10063
19869,7026,4596
19870,7026,178
19871,7027,10064
19872,7027,10065
19873,7027,10066
19874,7028,7566
19875,7028,10067
19876,7029,7652
19877,7029,10069
19878,7029,10068
19879,7029,8939
19880,7030,8032
19881,7030,6661
19882,7031,10070
19883,7031,4272
19884,7031,6369
19885,7032,9223
19886,7032,1285
19887,7032,9222
19888,7033,10071
19889,7033,10072
19890,7033,10073
19891,7033,9218
19892,7033,4679
19893,7033,6686
19894,7034,10074
19895,7034,10075
19896,7034,3724
19897,7035,10076
19898,7035,10077
19899,7035,3001
19900,7036,10078
19901,7036,10079
19902,7036,10044
19903,7036,10080
19904,7036,8477
19905,7036,10081
19906,7036,5523
19907,7036,7405
19908,7037,10082
19909,7037,10083
19910,7037,10084
19911,7038,5431
19912,7038,6592
19913,7038,4892
19914,7038,1361
19915,7039,10085
19916,7039,10086
19917,7040,10087
19918,7040,6768
19919,7040,8262
19920,7040,9030
19921,7040,7405
19922,7040,10088
19923,7041,10089
19924,7041,10090
19925,7041,5311
19926,7042,10091
19927,7042,8510
19928,7042,8654
19929,7042,10092
19930,7042,3964
19931,7043,3294
19932,7043,4931
19933,7044,10094
19934,7044,8827
19935,7044,10093
19936,7044,4356
19937,7044,7351
19938,7045,10095
19939,7045,5510
19940,7046,8051
19941,7046,10096
19942,7047,8834
19943,7047,10097
19944,7047,6737
19945,7047,3001
19946,7048,10098
19947,7048,10454
19948,7048,10455
19949,7048,10456
19950,7048,7370
19951,7048,3001
19952,7048,6582
19953,7049,10099
19954,7049,10100
19955,7049,10101
19956,7049,10102
19957,7050,10103
19958,7050,10104
19959,7050,9854
19960,7051,9075
19961,7051,9074
19962,7051,10105
19963,7051,9079
19964,7051,9080
19965,7052,10106
19966,7052,10107
19967,7052,10108
19968,7052,10109
19969,7053,10110
19970,7053,10111
19971,7053,10112
19972,7054,8281
19973,7054,10113
19974,7055,10114
19975,7055,2091
19976,7055,1559
19977,7056,10483
19978,7056,10116
19979,7056,8169
19980,7056,8069
19981,7057,8156
19982,7057,8157
19983,7057,6500
19984,7057,3543
19985,7058,8752
19986,7058,4283
19987,7059,10117
19988,7059,8704
19989,7059,8706
19990,7060,5077
19991,7060,7174
19992,7061,10118
19993,7061,8720
19994,7062,10119
19995,7062,8534
19996,7063,4325
19997,7063,10120
19998,7063,10121
19999,7063,5014
20000,7064,8301
20001,7064,10122
20002,7064,4596
20003,7065,6635
20004,7065,9300
20005,7066,10124
20006,7066,10123
20007,7066,6487
20008,7067,5383
20009,7067,5656
20010,7067,10453
20011,7067,6452
20012,7068,10125
20013,7068,10126
20014,7068,10127
20015,7068,10128
20016,7069,10129
20017,7069,10130
20018,7069,10132
20019,7069,10131
20020,7070,10133
20021,7070,8409
20022,7070,10134
20023,7071,10135
20024,7071,10136
20025,7071,10137
20026,7072,7468
20027,7072,7469
20028,7072,7470
20029,7072,7471
20030,7072,3154
20031,7073,10138
20032,7073,1591
20033,7074,10139
20034,7074,3829
20035,7075,6655
20036,7075,4876
20037,7076,10140
20038,7076,10141
20039,7077,10142
20040,7077,3550
20041,7078,10143
20042,7078,10144
20043,7078,1474
20044,7079,10145
20045,7079,10146
20046,7079,7138
20047,7079,9831
20048,7080,10147
20049,7080,10148
20050,7080,10149
20051,7081,5238
20052,7081,10150
20053,7081,10151
20054,7082,10152
20055,7082,10153
20056,7082,6571
20057,7082,7378
20058,7082,7405
20059,7082,9030
20060,7082,8124
20061,7083,8341
20062,7083,4201
20063,7083,4475
20064,7083,8342
20065,7083,4101
20066,7083,2095
20067,7084,9224
20068,7084,9225
20069,7084,9226
20070,7085,8426
20071,7085,8427
20072,7085,6592
20073,7086,10154
